GPCODE,GPNAME,BLOCK,N_Days,ML_MAE,ML_RMSE,ML_R2,ML_Bias,ML_Correlation,REF_MAE,REF_RMSE,REF_Bias,REF_Correlation,RMSE_Improvement,MAE_Improvement
111844,PANDUKI,Govindpur,366,3.726422228775095,6.989594960792867,0.3586685210704509,0.8908069438663907,0.6218949359728954,3.672252992255784,10.413971854122174,0.42005630848595293,0.5686036968030013,3.424376893329307,-0.05416923651931116
111845,PARASI,Govindpur,366,4.082888736980282,7.091936604288567,0.3716987295882189,1.0816666327957098,0.6379938532649305,4.091768391462313,11.140903079629418,0.6843738336024179,0.5933678652747602,4.04896647534085,0.00887965448203154
111846,PATHURIA,Govindpur,366,3.696321062401751,6.613017069530557,0.39587828715917595,0.9030491835262964,0.6500916645181694,3.7165163710343143,10.03982383503838,0.4244709461029722,0.601486861113863,3.4268067655078234,0.020195308632563247
111847,RATANPUR,Govindpur,366,3.8237445356400594,6.580175676237969,0.39023082604189174,1.0263885940600022,0.6556422688632427,3.800091174308821,10.86950413955694,0.5930249566491564,0.5979909837462747,4.28932846331897,-0.02365336133123863
111848,SAHRAJ,Govindpur,366,4.051101675924357,7.42910027879183,0.3155809187924029,0.9334201447406044,0.592027832792131,4.113697525860198,10.892349787511177,0.4744988989323422,0.5499065635197559,3.463249508719348,0.06259584993584077
111849,TILAIYA,Govindpur,366,3.384471705911661,6.1661072659708545,0.39122607124829534,0.9136345326473255,0.6493115626290814,3.385173023813285,9.049226537760726,0.3349612080005447,0.5796695271945275,2.8831192717898713,0.0007013179016239768
111850,TILAWANI,Govindpur,366,4.140408775914422,7.369434765059515,0.31485133745476745,1.0516306799356268,0.6019607144252604,4.290425970137024,11.504667929168818,0.6982773031166128,0.5596096971991618,4.1352331641093025,0.15001719422260162
111851,UDAYPUR,Govindpur,366,3.6151920056503437,6.633316180072331,0.3686299969559109,0.9001114572109213,0.6319599002107551,3.584426609484764,9.948228345565436,0.40228049392791543,0.5715836517887063,3.314912165493105,-0.030765396165579606
111915,AGARKUND NORTH,Egarkund,366,3.9871732909706883,7.081829421341683,0.37954833451476055,0.8907308622600945,0.636357755974075,4.222812779958633,10.548229708053448,0.6873055935423091,0.5938754730881464,3.4664002867117647,0.23563948898794473
111917,ALAKENDRA,Kaliasol,366,3.9686485310093556,6.942294283244816,0.3816457404674932,1.045710556959633,0.6457755882385123,4.038485019229714,11.063989276829995,0.6847358026237573,0.5996958940305923,4.121694993585179,0.06983648822035882
111919,ANKHDWARA,Kaliasol,366,3.767030380426389,6.521078221761865,0.40521095876726165,1.0586066830274978,0.6685875089568696,3.9331568124035785,10.804435783661406,0.8061821401703223,0.6201277687378552,4.283357561899541,0.16612643197718935
111920,ASANLIYA,Kaliasol,366,3.8274015605218086,6.694599796931112,0.4087027075144165,0.9624402319155505,0.6641647956492489,3.966441462260301,10.881826489019453,0.713311901338957,0.6126536524906411,4.18722669208834,0.13903990173849223
111921,BAIJNA,Nirsa,366,3.9867608326541197,6.986097456880173,0.3568210039419879,0.9930898293624856,0.6334578508167898,4.2320340383673525,11.278686500242706,0.7371320132107652,0.5839394675064496,4.2925890433625336,0.24527320571323274
111922,BANDA EAST,Kaliasol,366,3.855452392004455,6.644876798657631,0.4252520944662489,0.8961762033211156,0.6740342832249462,4.131888384283619,10.912624245381428,0.7347145107043468,0.6196888016985264,4.2677474467237975,0.27643599227916393
111924,BARA AMBONA,Kaliasol,366,3.925112688361386,6.878797112843169,0.39865744209820786,1.0122760120210055,0.6552263265479871,4.011667514267023,10.941000545949938,0.656865125295507,0.6108134137807295,4.062203433106769,0.08655482590563679
111925,BELKUPA,Nirsa,366,4.024915871768272,7.172088100702233,0.33552015490629106,1.0101991225841844,0.6184454313821344,4.2653507312930135,11.444539932752617,0.7894081403666345,0.5692768551408016,4.272451832050384,0.24043485952474164
111926,BENAGORIA (CHI),Kaliasol,366,3.8981840818772175,6.9529512665841935,0.3368031394483836,1.029572090720523,0.6260086425771468,4.246849776350393,11.451167420955592,0.7663290037751377,0.5667452756736784,4.4982161543713985,0.3486656944731754
111927,BENAGORIYA (NI),Nirsa,366,3.9607932208584704,7.304619943480954,0.2872383244363501,1.0551860262344899,0.583466344449422,4.113561996937798,10.99634161610503,0.6699110969050298,0.5334747366495766,3.691721672624076,0.15276877607932748
111928,BHAGABANDH,Nirsa,366,3.9530383857834446,7.047212699150599,0.32966261484821313,0.9700074872219024,0.6102810961900862,4.069360044504965,10.724525689624082,0.5607999703470947,0.5589342876137678,3.6773129904734834,0.11632165872152012
111929,BHAMAL,Nirsa,366,4.058780957697239,6.985888645941286,0.36768932565570167,0.9663166062856411,0.6381625542018714,4.258365189822803,11.268475188755684,0.7145410646727757,0.5851575698682872,4.282586542814397,0.19958423212556387
111930,BHURKUNDABARI,Kaliasol,366,4.060422075936007,6.90595433745847,0.37443941188203445,0.9390741132154566,0.643027966595738,4.289897699578264,11.242101812382192,0.6901622175835037,0.5871788026883821,4.336147474923721,0.22947562364225682
111931,BIRSINGPUR,Nirsa,366,4.102391454493263,7.008116873955615,0.37852673465090814,0.9164004573448763,0.642132367340945,4.307997876865568,11.22911793532536,0.6682712233714443,0.5891216327192429,4.221001061369746,0.20560642237230464
111932,BRIDABANPUR,Egarkund,366,3.9124605727068937,6.888574336401962,0.39750738289171184,0.8378043604005511,0.6490804993535756,4.1563745925712565,10.419941676880716,0.6378416660557394,0.6040333928587353,3.531367340478755,0.24391401986436279
111933,CHANCH,Egarkund,366,4.054783080660804,6.746479793536835,0.4244500563217941,0.9621912176030939,0.668545321600473,4.144339349145377,10.228605182819837,0.610135853839254,0.6219974962433611,3.482125389283002,0.08955626848457321
111934,DEWIYANA,Nirsa,366,4.004772298267977,6.901439799927184,0.3626689348865213,0.977899725823777,0.6382374950889378,4.2243791758666465,11.292250089882211,0.7362205802103927,0.5823256912405168,4.390810289955027,0.21960687759866904
111935,DHOBARI,Kaliasol,366,4.123163924276721,7.418275849660057,0.37029481778921014,0.9094310494735672,0.6298186030335184,4.3373569387395525,11.38868178210011,0.7496932958800909,0.580911176560631,3.970405932440052,0.21419301446283168
111936,DUMARIA,Kaliasol,366,3.9647874678703596,7.018560657313906,0.394633391589417,0.9424067104522549,0.651242407838758,4.186581097186941,11.135473162304278,0.7801078731625649,0.6009369709408794,4.116912504990371,0.22179362931658098
111937,DUMARKUNDA NORTH,Egarkund,366,4.037058312727549,6.708730308987742,0.42892176522879055,0.9579576676274694,0.6715865022478822,4.114904595509053,10.19560424036869,0.5983326606758731,0.6247507022675054,3.4868739313809476,0.07784628278150407
111939,GHAGHRA,Nirsa,366,4.133435247050095,7.453775013112355,0.299802540010389,1.0274837289015661,0.593702544013853,4.398579699568296,11.658521322425084,0.822155045317628,0.5503064951823659,4.204746309312729,0.26514445251820185
111940,GOPALPUR,Egarkund,366,3.9848761476657515,7.081210724310272,0.37965674007283046,0.8868494821931313,0.6363611367936283,4.222812779958633,10.548229708053448,0.6873055935423091,0.5938754730881464,3.467018983743176,0.23793663229288153
111941,GOPINATHPUR,Egarkund,366,3.9409684393061375,6.646118097699356,0.41897935350307336,0.9709746068611328,0.6676488396176047,4.111172105420956,10.234642896430882,0.6398696539824626,0.6205124511403214,3.5885247987315267,0.17020366611481874
111942,HARIYAJAM,Nirsa,366,4.110990148707313,7.223433568343747,0.33331512083125203,1.032898088542931,0.616444281648767,4.302007140907188,11.496425511485421,0.7839458266247724,0.56475364644732,4.272991943141674,0.19101699219987456
111943,JAMDEHI,Kaliasol,366,3.979096909860538,6.684911088496595,0.41716922314756677,0.9581411649235955,0.6657073545000112,4.138792268914453,10.269032482422064,0.6313507217123,0.6175874010748406,3.584121393925469,0.15969535905391474
111944,JAMKUDAR,Kaliasol,366,3.959167295799017,6.946052910589793,0.3869592139679009,0.9972847708704583,0.6475107161520751,4.062683405634273,11.038215578416857,0.6544020039663826,0.6020651312916984,4.092162667827064,0.1035161098352555
111945,JOGRAT,Egarkund,366,4.040630857766355,6.742696638183588,0.4250953660000977,0.9392394672069891,0.6685642218470934,4.144339349145377,10.228605182819837,0.610135853839254,0.6219974962433611,3.485908544636249,0.10370849137902205
111946,KALIASOL,Kaliasol,366,3.9781079654110005,7.046937975176623,0.3694352659103213,0.9584039671975408,0.6381463215610326,4.261228376103499,11.246782164020262,0.837794139473111,0.5904689407492375,4.199844188843639,0.28312041069249805
111947,KALIMATI,Egarkund,366,3.9659714486265116,7.064496939364701,0.38723613007987856,0.8497782169405508,0.6402870572259903,4.216554205173931,10.499660803063787,0.6624230453373379,0.5984704532157731,3.4351638636990858,0.250582756547419
111948,KALIPAHARI EAST,Egarkund,366,3.808261299435588,6.84836506793465,0.3892360554748745,0.8518035462475093,0.6456811110811571,4.143852956142407,10.444845209518139,0.6657047885500444,0.6009524808938321,3.5964801415834886,0.3355916567068187
111949,KALIPAHARI NORTH,Egarkund,366,3.9985238130941925,7.15854389258082,0.4059188295884518,0.7631921811130767,0.6484602305974687,4.224033985496325,10.395060403035608,0.5557835530303187,0.6100097933628078,3.2365165104547877,0.22551017240213245
111951,KHUSHARI,Nirsa,366,4.072062950836505,7.201309470835068,0.3257636245433404,1.0382090251040372,0.6136050738832532,4.312486531162876,11.459810985423715,0.7871418181774887,0.5676107052471929,4.258501514588647,0.2404235803263708
111952,LEDAHARIA,Kaliasol,366,3.9680502765058345,6.837927809015833,0.4000385978435206,0.9288744073622888,0.6561959350657481,4.09060449243711,11.031807952548599,0.6402313431816767,0.5990467068084301,4.193880143532766,0.12255421593127513
111953,MADANDIH,Nirsa,366,3.9994515560204373,7.199550707898983,0.3149326768754801,0.9826065408173492,0.6015927131767409,4.278854664147605,10.962482888639855,0.7898971851670249,0.5521718374332656,3.7629321807408713,0.27940310812716795
111954,MADANPUR,Nirsa,366,3.909720445697929,6.9022963414273555,0.39623355499267954,0.8260013906980128,0.647913383850615,4.159104125494705,10.430865892936243,0.6443057020340982,0.6031564100830497,3.5285695515088875,0.24938367979677656
111955,MARMA,Nirsa,366,4.153339154015082,7.0215879563641685,0.3761352323341509,0.9980998861942945,0.6420989563796253,4.307997876865568,11.22911793532536,0.6682712233714443,0.5891216327192429,4.207529978961192,0.15465872285048565
111956,MERHA,Egarkund,366,3.815148164163763,6.768500988205054,0.42278966890836744,0.7877629235163602,0.6644043996734561,4.052627575629548,10.243061327819879,0.5704466981423052,0.6197875240602225,3.4745603396148246,0.237479411465785
111957,NIRSA MIDDLE,Nirsa,366,4.138607456218161,7.017603193100951,0.37684312007448384,0.9745300062671389,0.64210999872273,4.307997876865568,11.22911793532536,0.6682712233714443,0.5891216327192429,4.21151474222441,0.16939042064740661
111960,PALARPUR,Nirsa,366,4.041970510047822,7.119040955512281,0.328260054439409,1.0000391603246015,0.6163761284515992,4.3336426396858005,11.459825905682182,0.7950479675090588,0.5670520227148517,4.340784950169901,0.2916721296379787
111961,PANCHMOHALI,Egarkund,366,4.047157749562122,6.744430365154165,0.4247996813903374,0.9498247479974599,0.6685556459211207,4.144339349145377,10.228605182819837,0.610135853839254,0.6219974962433611,3.4841748176656724,0.09718159958325501
111962,PANDRA EAST,Nirsa,366,4.010947156246534,6.985399604806443,0.3471515040651655,1.0090815899241645,0.629251249303722,4.264301149808597,11.332747440075671,0.7620906933818773,0.5786621419853755,4.347347835269228,0.25335399356206345
111963,PANDRA WEST,Nirsa,366,4.111462344261442,7.010449041712707,0.37811303690572984,0.9309803691712153,0.6421274344026475,4.307997876865568,11.22911793532536,0.6682712233714443,0.5891216327192429,4.218668893612653,0.19653553260412604
111965,PATHARKUAN,Kaliasol,366,4.059603772790742,7.160281753355389,0.3691454547704166,0.8988486610590952,0.6344147062837372,4.3205685152144815,11.344232267354764,0.775284176759915,0.5821115572827931,4.183950513999375,0.2609647424237398
111966,PATLA BARI,Kaliasol,366,4.010620741546913,6.598623379913976,0.4407880872582298,0.9185258379406084,0.6792551834098383,4.09240020808196,10.113599009716642,0.5954998907760337,0.631655251828999,3.5149756298026666,0.08177946653504709
111967,PINDRAHAT,Kaliasol,366,3.8688680305383767,6.854125898360039,0.3794191743175197,0.9819048556539836,0.6463864751542832,4.080193733535577,11.006549774224524,0.743067280755494,0.6013987112091581,4.152423875864486,0.2113257029972
111968,PITHAKIYARI,Nirsa,366,4.00981801574568,7.062627373195372,0.3525480993829383,0.9874511099671415,0.6292458512011128,4.250189490387341,11.313391441641702,0.7372141484410374,0.5810742248613967,4.25076406844633,0.24037147464166075
111969,RAMKANALI,Nirsa,366,4.067916164613212,7.237955202041557,0.3255197446872973,1.029021412188363,0.6122241477676752,4.306659796082392,11.491144657031468,0.7950514500677014,0.5650442677937901,4.2531894549899105,0.23874363146917954
111970,RANGAMATIYA,Nirsa,366,3.9188582068187077,7.0779277652277495,0.3253669968525209,0.9906999858374561,0.6075905603793116,4.069810540197729,10.716738645706188,0.6004670200488019,0.5600320082015792,3.638810880478439,0.15095233337902103
111971,SALUKACHPARA,Kaliasol,366,3.76200922273401,6.55116708441792,0.40375932515168755,1.0502261913805295,0.6669121452918486,3.9348439288318646,10.80688020816732,0.8097290015420313,0.6199141408486146,4.255713123749399,0.17283470609785478
111972,SASHANBARIA,Nirsa,366,4.106341936720784,7.009128212210904,0.37834735264290453,0.9227501853231419,0.6421302776089033,4.307997876865568,11.22911793532536,0.6682712233714443,0.5891216327192429,4.219989723114456,0.20165594014478394
111973,SHYAMPUR,Nirsa,366,3.996522061731316,6.926452262228918,0.3656822418262884,0.9968077074125063,0.6392754740973081,4.2170159106148635,11.243302827875686,0.7457855367206329,0.5872291643863602,4.316850565646768,0.22049384888354728
111974,SIJUA,Nirsa,366,3.890674168445085,7.119943309473392,0.30961659558742194,1.010255198836294,0.5990335218415224,4.069534974862549,10.848170609189186,0.6143413239610658,0.5465556953370747,3.728227299715794,0.1788608064174637
111976,SIWALIBARI MIDDLE,Egarkund,366,3.9752068770800224,6.691009907635435,0.4202870841201902,0.9829348208850684,0.6676169426132043,4.057319633086246,10.208974229713954,0.6601582204758553,0.623338780785412,3.5179643220785195,0.08211275600622381
111979,SONBAD,Nirsa,366,4.194062432572019,7.507088579893867,0.3025153174936549,1.0402947488442136,0.5938190171783123,4.428658155094419,11.646727251094864,0.8061570735106305,0.5521742439406322,4.139638671200998,0.2345957225223998
111980,SUSUNLIYA,Kaliasol,366,3.8927229240864216,6.791992138178144,0.41490695128326516,0.9610244586163067,0.6651401678124459,3.979517331459729,10.92937235980203,0.6955029226271527,0.608837201011234,4.137380221623887,0.08679440737330735
111981,UPCHURIYA,Nirsa,366,4.111090741468926,7.271653282114371,0.3133232545654676,1.0333014533826361,0.6055853436269517,4.387193769072819,11.558942179731346,0.8057727227535871,0.5583782552317305,4.287288897616976,0.2761030276038925
111982,URMA,Kaliasol,366,4.108445334106033,7.285935148643509,0.3682944049302448,0.9060677065195735,0.6313688524346694,4.334876860932827,11.384024960480623,0.754608137424404,0.5796461894555933,4.098089811837114,0.22643152682679357
111983,BHUIYA CHITRO,Topchanchi,366,3.3281560608770824,5.944123326316399,0.45043418892576126,0.889246252028921,0.6827195865265381,3.156207605967652,7.975811118326686,0.20475818899619988,0.6321652829779008,2.0316877920102874,-0.17194845490943056
111984,BISHANPUR,Topchanchi,366,3.3004624867298467,5.69575088863457,0.46255114249983365,0.9913409802918012,0.6951871328266824,3.043209514017654,7.365965644651207,0.1550053082026232,0.6545521026649487,1.6702147560166374,-0.25725297271219283
111985,BRAHAMANDIHA,Topchanchi,366,3.4512432698440807,6.20323365811018,0.43202462151844434,0.848348495822687,0.6700684472049682,3.3436674713962815,8.873810027396033,0.23024298398812373,0.6031296126680942,2.670576369285853,-0.10757579844779919
111986,CHAITA,Topchanchi,366,3.5773394664664835,6.3333959732832925,0.42454062593562436,1.0898681987918453,0.6717972996455538,3.358803166131969,9.220366897631994,0.42681584666256983,0.6166821607880831,2.8869709243487014,-0.21853630033451443
111987,CHITARPUR,Topchanchi,366,3.201416114833617,5.655813661346439,0.46558077398426545,0.9219312799932735,0.6962253957708552,3.0378171605275273,7.819138891157189,0.28018812518524167,0.6428144823632087,2.1633252298107495,-0.16359895430608962
111988,DHANGI,Topchanchi,366,3.3795478462177124,6.066663486999856,0.44248534092899006,0.8747083733822159,0.6787093070343155,3.2879627478452926,8.729019991180472,0.24668674067071233,0.6156301293226185,2.6623565041806163,-0.0915850983724198
111989,DUMDUMI,Topchanchi,366,3.2613235908366036,5.777613850105755,0.4573923532308366,0.9268084039655005,0.6898256771352461,3.04882035999345,7.904973358169337,0.2558187031621861,0.6359683877704286,2.1273595080635817,-0.2125032308431538
111990,GENDANAWADIH,Topchanchi,366,3.2987227567530986,5.952735154856511,0.45361394137562605,0.9061114023270163,0.6849096499582369,3.085227282755499,7.9585821060715585,0.20146515639390036,0.6345712699067177,2.005846951215047,-0.21349547399759938
111991,GHUNGHASA,Topchanchi,366,3.3424091977739363,5.9745081813496155,0.45291654112778446,0.8936380425034269,0.6839900846316167,3.1623563181691083,7.941811375169602,0.19075757686371095,0.6366866759860057,1.967303193819986,-0.18005287960482796
111992,GOMO NORTH,Topchanchi,366,3.269300592531558,5.757231235424833,0.46436302932276063,0.9161555786671949,0.6940852412633816,3.075739681322575,7.827186937234812,0.19765275768376453,0.6439515059683851,2.0699557018099783,-0.1935609112089831
111994,HARIHARPUR,Topchanchi,366,3.3002825908634934,5.677111094070433,0.46387373345159266,0.9755955333096383,0.6958464785934614,3.0550450036501617,7.348010817206455,0.16238848682939513,0.6560282816537226,1.6708997231360216,-0.24523758721333166
111996,KHARIYO,Topchanchi,366,3.5266285211734525,6.345386509245875,0.4246730030989264,1.0547963499355142,0.6708248732572409,3.352928953534529,9.23226749764791,0.4339538565963255,0.6157903304508492,2.8868809884020354,-0.17369956763892347
111998,KORKOTA,Topchanchi,366,3.268443034255932,5.688770057605722,0.4659682871070472,0.9923998233350062,0.6972483996588272,2.988169395335935,7.362271410819976,0.17387109750667756,0.6552778139904649,1.6735013532142542,-0.2802736389199967
111999,LEDATAND,Topchanchi,366,3.2085816052374674,5.709736977991951,0.4602332199019691,0.9064649612310912,0.6920527420976904,3.0536814411645903,7.873580444151227,0.2525666441421847,0.6378338981036183,2.1638434661592765,-0.1549001640728771
112000,LOKBAD,Topchanchi,366,3.3165589183489046,5.966546537223028,0.44427097571239194,0.8404274488953041,0.6777698563366754,3.10634553316551,8.071587023599715,0.17610778851275533,0.6222624795386066,2.105040486376687,-0.2102133851833945
112001,MADAIDIH,Topchanchi,366,3.2125812971256327,5.664613532503413,0.4671598488489678,0.9090646950152721,0.696746024175278,3.044476825565089,7.816751896310255,0.2632893492701915,0.6433791693753886,2.1521383638068423,-0.16810447156054353
112002,MATARI,Topchanchi,366,3.4817711046276183,6.172824114482911,0.4260657628620519,1.0947286963996545,0.6759449674146232,3.319857356098634,9.224689023346912,0.45030494212940053,0.6140444350669999,3.051864908864001,-0.16191374852898432
112003,NERO,Topchanchi,366,3.314909641736433,6.120076411322532,0.4213416445496345,0.8699510946993295,0.6656971503473975,3.268432411337018,8.907738851518197,0.27859748851176797,0.5965749506202406,2.787662440195665,-0.04647723039941498
112004,PAWAPUR,Topchanchi,366,3.2767803888454874,5.824269130549988,0.45641307584640833,0.8989603374886111,0.6880142072926232,3.072209538138404,7.935836090195039,0.23879191136016822,0.6338803662228829,2.1115669596450513,-0.20457085070708336
112005,PRADHANKHANTA,Topchanchi,366,3.528973792720745,6.283407048975889,0.41610372129104634,1.018428678806448,0.6688668757223162,3.466734960377636,9.88406335264424,0.45211549346706525,0.598880874628372,3.6006563036683517,-0.06223883234310934
112006,RAMAKUNDA,Topchanchi,366,3.2693251752813284,5.9194964042736125,0.4581493350206971,0.8918987899663967,0.6877922403719311,3.1143501867785397,7.9037064167883635,0.19844975396642991,0.6397041885461245,1.984210012514751,-0.15497498850278868
112007,SINGHDAHA,Topchanchi,366,3.449199416080236,6.2026093447185096,0.432138941504018,0.8448966903293739,0.6700774377957684,3.3436674713962815,8.873810027396033,0.23024298398812373,0.6031296126680942,2.671200682677523,-0.10553194468395466
112008,SIRAMPUR,Topchanchi,366,3.2925437294259154,5.9935859821318775,0.4472700449016087,0.8641932432982141,0.6797142499900435,3.096907774831668,8.051608735949348,0.18219368910860406,0.6255260696263786,2.05802275381747,-0.19563595459424743
112009,TANTRI,Topchanchi,366,3.2411793118079144,5.896901165700383,0.45471241378036864,0.8547465217555394,0.6851944021985975,3.0876184198917187,7.973561569862125,0.2070150188094123,0.631730651732443,2.076660404161742,-0.1535608919161957
112010,TOPCHANCHI,Topchanchi,366,3.2263013030401466,5.730979843557921,0.46213908233433354,0.9060410362038882,0.6928134712692575,3.0345605207031854,7.871924859839974,0.2551255577868759,0.638753282874175,2.1409450162820534,-0.19174078233696124
112011,BARWATAND,Tundi,366,3.7742049276497185,7.353839068569408,0.2628415763783901,0.9550722949058126,0.5632852791235693,3.91840897864076,11.125610843925093,0.5219966377209632,0.4950892882157548,3.7717717753556856,0.1442040509910414
112012,BEGNARIYA,Tundi,366,3.322846445652496,6.2760070379997925,0.40029859500029263,0.8668770921451966,0.65168549644298,3.417987293561389,8.907546818988049,0.34928800581700625,0.6035293020507587,2.6315397809882564,0.0951408479088931
112013,CHURURIYA,Purvi Tundi,366,3.8519923824332185,7.483180621677593,0.2630089046903614,0.9584878431184234,0.5530890981324903,3.8806599633349053,10.479821932990639,0.4232494086829042,0.49154675311231877,2.996641311313046,0.02866758090168675
112014,JATAKHUTI,Tundi,366,3.556288290989414,7.419503452983294,0.33763640111525073,0.8388751820360456,0.594806394913921,3.629780823715632,9.585969701454152,0.24208666321329014,0.5605298900285168,2.166466248470858,0.07349253272621814
112015,JEETPUR,Tundi,366,3.3002552673537164,6.351442245863674,0.39805113976419493,0.8759939567866398,0.6455512292465257,3.264219378272991,8.360487087399253,0.22629033647811223,0.5963585825318273,2.0090448415355793,-0.036035889080725525
112016,KADAIYA,Tundi,366,3.6642317866005656,6.8566390080155015,0.32335482996826237,0.951464227934588,0.6078402428162092,3.7490884046685626,10.621844587349608,0.5061523717581383,0.5426149733814194,3.765205579334107,0.08485661806799705
112017,KAMARDIH,Tundi,366,3.9111393726810904,7.399477669216837,0.2428883200487819,0.9708569370069102,0.5522892670097843,4.0144288603095095,11.256775241560037,0.5341788326131239,0.4799826087690564,3.8572975723432004,0.10328948762841916
112018,KATNIA,Tundi,366,3.6419706896713997,7.175171128272299,0.281079013597483,0.9360153871073887,0.577295106392085,3.798143705346373,10.961310871784294,0.5184570443972832,0.5099700865576027,3.7861397435119946,0.15617301567497321
112019,KOLHAR,Tundi,366,3.5076941099877295,6.868948319871543,0.3505974047542928,0.9064697441947591,0.612853682159754,3.5746787309368897,9.335043113601897,0.3147065700724433,0.5693193523409933,2.4660947937303535,0.06698462094916025
112020,LACHURAYDIH,Tundi,366,3.807752495595028,7.1660427548037005,0.27288778858308393,0.9601414758248455,0.5741697760646917,3.916011379489481,11.009042863750897,0.515736479929232,0.5038144358298419,3.843000108947197,0.10825888389445293
112021,LATANI,Purvi Tundi,366,3.6165225813383177,6.670997546498795,0.37669440129806986,0.9129641438648672,0.6388577228118376,3.744294637139153,10.106958519299626,0.45084010897296933,0.5946563437591769,3.4359609728008307,0.12777205580083528
112022,LUKAIA,Tundi,366,3.76502584066469,7.326539097988873,0.28737280319600933,0.9573480766226865,0.5705666379050721,3.751915225982682,10.232425988225218,0.42015053219402765,0.516055203459178,2.905886890236345,-0.013110614682008137
112023,MACHIYARA,Tundi,366,3.4749545368503005,6.793484824851387,0.37531173371727644,0.8604166872369007,0.6279508063461623,3.5333374163518885,9.1718357429768,0.3056837197879217,0.5869751407138561,2.378350918125413,0.058382879501587936
112024,MAIRANAWATAND,Purvi Tundi,366,4.061171201074226,7.6414044759793285,0.22150585938584322,1.1202627605593352,0.5412311138066069,4.182453353013733,11.624428032980871,0.6490401166867246,0.47148205209608784,3.983023557001543,0.12128215193950709
112025,MANIYADIH,Tundi,366,3.3942315265716423,6.60066024461904,0.3839873818399856,0.8831975239399711,0.6366217670263951,3.464499249817534,9.104820466640257,0.3551225772223654,0.5896835583808128,2.504160222021217,0.07026772324589192
112026,MOHLIDIH,Purvi Tundi,366,4.012485317293426,7.33446121872775,0.2578745455583312,1.078527560241348,0.5679729255787022,4.108500675890636,11.33812419118244,0.5996010859485501,0.497895758015099,4.0036629724546895,0.09601535859721011
112027,PHATEHPUR,Tundi,366,3.4187943361044697,6.955922714528179,0.35750508680541593,0.8263786188760203,0.6140070403788856,3.478633203729437,9.340235823683528,0.2616989767746123,0.5724142563458839,2.3843131091553493,0.059838867624967484
112028,PURNADIH,Tundi,366,3.5020939114392156,6.953584474958414,0.3477497710491332,0.8963548477385613,0.609381616252401,3.5930257548842017,9.347934034725547,0.31179340440400116,0.5701276449930015,2.394349559767133,0.09093184344498617
112029,RAGHUNATHPUR,Purvi Tundi,366,3.96890388480163,7.402694966835762,0.280715967242114,1.0045620645618378,0.5755440003566019,4.097224477974652,11.176569376425148,0.5557781306739494,0.5182078977660322,3.7738744095893857,0.1283205931730218
112030,RAJABHITHA,Tundi,366,3.6136076477841033,6.800823187249524,0.325419622620846,0.9513790756887425,0.606290788332205,3.6649215883502437,10.204711874155391,0.4553112503308667,0.5447421038339633,3.4038886869058675,0.05131394056614047
112031,RAMPUR,Purvi Tundi,366,3.5566068345895174,6.881461445057679,0.3352579422855081,0.8709773031160545,0.6115144419685814,3.742243960957412,10.547243237994802,0.4627970309101473,0.551500821427569,3.665781792937123,0.18563712636789464
112032,RATANPUR,Tundi,366,3.7629446676273095,7.509132759044454,0.2819369547883597,0.9468889028369633,0.5631121091495036,3.746307008230401,10.321876646342739,0.39035206989968735,0.5119971928040546,2.812743887298285,-0.016637659396908422
112033,RUPAN,Purvi Tundi,366,3.8923761783957134,7.2886494659039744,0.2618795435364569,1.040754589920184,0.5701822356955033,4.060451529091136,11.25730857581491,0.6476097432641703,0.5059760784717924,3.968659109910936,0.16807535069542245
112034,TUNDI,Tundi,366,3.6226268144600446,6.944387628920305,0.33656843041879014,0.9047870549234813,0.6031153561821799,3.5728575701450325,9.459386721242971,0.3269957873222188,0.5569641970229015,2.5149990923226664,-0.04976924431501217
112035,UKMA,Purvi Tundi,366,4.017388270284195,7.681188222160584,0.22966022465958613,1.0339269539474387,0.5344087083348614,4.088564261370381,10.977604050148926,0.49201677250677206,0.4691359347570419,3.2964158279883424,0.07117599108618577
245449,CHHOTANAGRI,Baghmara,366,3.63993732467291,6.373257541396785,0.4202604993016371,1.012793777008113,0.6689935271976681,3.5062322918919215,9.7699636471634,0.43010087722166496,0.6110437517105868,3.396706105766616,-0.13370503278098855
245450,NAVADIH,Dhanbad,366,3.8267586202466632,6.799219379507256,0.391458475168013,0.8521626640269423,0.6448878991503656,3.668057892811122,10.748727821947268,0.39064189880737354,0.5811799913019781,3.9495084424400124,-0.1587007274355412
245451,PETIA,Dhanbad,366,3.883103951363624,6.930583503838939,0.3731333359355581,0.9359884841497416,0.6364373336988339,3.901984380437109,11.314446584555528,0.49558076932555106,0.5610610479497663,4.383863080716589,0.018880429073484972
245452,PARASBANIA,Baliapur,366,3.946194032124693,6.5855388098182,0.4372267459649425,0.9508865894950518,0.6781218726648209,3.8524469753521604,10.512569156643531,0.5239284565374769,0.6268144110574364,3.9270303468253314,-0.09374705677253248
245453,CHHATATAND,Baliapur,366,3.7275119517285393,6.308224646380725,0.4460854501281425,0.8786657357910338,0.6862616937285039,3.6650078200280576,10.708763744310861,0.43808864944548875,0.616352264415126,4.400539097930136,-0.06250413170048175
